brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year
1966,MUSSEL RIVER,PKE,7,4000,11708.1259847394,109365.61643011,3.3084021872384946,0,1968,1967
1966,BOLIN BAY CREEK,PKE,7,5000,14635.1574809242,5468.28082150551,0.08952636237029574,0,1968,1967
1966,CARTER RIVER,PKE,7,3000,8781.09448855453,12759.3219168462,1.4476498465234906,0,1968,1967
1966,GREEN RIVER,PKE,6,100000,292703.149618484,54682.8082150551,-0.6036208181896495,0,1968,1967
1966,TAYLOR CREEK,PKE,6,300,878.109448855453,NA,NA,0,1968,1967
1966,MARSHALL CREEK,PKE,6,1200,3512.43779542181,729.104109534069,-0.4982603025318218,0,1968,1967
1966,KHUTZE RIVER,PKE,6,22000,64394.6929160666,27341.4041075276,0.21735973388018237,0,1968,1967
1966,DOME CREEK,PKE,6,2400,7024.87559084363,5468.28082150551,0.8234955374504961,0,1968,1967
1966,AALTANHASH RIVER,PKE,6,3000,8781.09448855453,5468.28082150551,0.6003519861362864,0,1968,1967
1966,MARMOT COVE CREEK,PKE,6,500,1463.51574809242,5468.28082150551,2.3921114553643412,0,1968,1967
1966,SCOW BAY CREEK,PKE,6,5000,14635.1574809242,54682.8082150551,2.3921114553643412,0,1968,1967
1966,KLEKANE RIVER,PKE,6,200,585.406299236969,27341.4041075276,4.917840099672598,0,1968,1967
1966,PARIL RIVER,PKE,6,1000,2927.03149618484,729.104109534069,-0.3159387457378673,0,1968,1967
1966,KILTUISH RIVER,PKE,6,50000,146351.574809242,54682.8082150551,0.08952636237029574,0,1968,1967
1966,KEMANO RIVER,PKE,6,100000,292703.149618484,455690.068458793,1.5166427180104425,0,1968,1967
1966,WEEWANIE CREEK,PKE,6,5000,14635.1574809242,12759.3219168462,0.9368242227575001,0,1968,1967
1966,HUGH CREEK,PKE,6,3000,8781.09448855453,5468.28082150551,0.6003519861362864,0,1968,1967
1966,EAGLE BAY CREEK,PKE,6,15000,43905.4724427727,12759.3219168462,-0.16178806591060957,0,1968,1967
1966,KILDALA RIVER,PKE,6,50000,146351.574809242,54682.8082150551,0.08952636237029574,0,1968,1967
1966,DALA RIVER,PKE,6,80000,234162.519694788,54682.8082150551,-0.38047726687543987,0,1968,1967
1966,WATHL CREEK,PKE,6,1000,2927.03149618484,NA,NA,0,1968,1967
1966,KITIMAT RIVER,PKE,6,100000,292703.149618484,546828.082150551,1.698964274804396,0,1968,1967
1966,HIRSCH CREEK,PKE,6,5000,14635.1574809242,54682.8082150551,2.3921114553643412,0,1968,1967
1966,LITTLE WEDEENE RIVER,PKE,6,12000,35124.3779542181,54682.8082150551,1.5166427180104414,0,1968,1967
1966,WEDEENE RIVER,PKE,6,10000,29270.3149618484,27341.4041075276,1.0058170942444526,0,1968,1967
1966,"NALBEELAH CREEK",PKE,6,3000,8781.09448855453,27341.4041075276,2.2097898985703885,0,1968,1967
1966,HUMPHRYS CREEK,PKE,6,5000,14635.1574809242,12759.3219168462,0.9368242227575001,0,1968,1967
1966,BISH CREEK,PKE,6,10000,29270.3149618484,27341.4041075276,1.0058170942444526,0,1968,1967
1966,FOCH RIVER,PKE,6,10000,29270.3149618484,36455.2054767034,1.2934991666962317,0,1968,1967
1966,KITKIATA CREEK,PKE,6,20000,58540.6299236969,127593.219168462,1.8531149546316552,0,1968,1967
1966,QUAAL RIVER,PKE,6,300000,878109.448855453,1275932.19168462,1.4476498465234906,0,1968,1967
1966,KISKOSH CREEK,PKE,6,20000,64639.389258091796,56051.0752942913,1.0305310603348632,0,1968,1967
1966,HARTLEY BAY CREEK,PKE,6,3500,11311.8931201661,13078.5842353346,1.3182131327866413,0,1968,1967
1966,COOPER INLET CREEKS,PKE,7,25000,80799.2365726148,74734.7670590551,1.0950695814724347,0,1968,1967
1966,KISAMEET RIVER,PKE,8,1500,4847.95419435689,NA,NA,0,1968,1967
1966,SAGAR CREEK,PKE,8,1500,4847.95419435689,13078.5842353346,2.1655109931738448,0,1968,1967
1966,EVANS INLET #3 CREEK,PKE,8,1500,4847.95419435689,13078.5842353346,2.1655109931738448,0,1968,1967
1966,HOOK NOSE CREEK,PKE,8,7500,24239.7709717844,28025.5376471457,1.318213132786646,0,1968,1967
1966,JENNY BAY CREEKS,PKE,8,3500,10244.610236647,54682.8082150551,2.7487863993030737,0,1968,1967
1966,KADJUSDIS RIVER,PKE,7,12000,38783.6335548551,29893.906823622,0.9127480246784788,0,1968,1967
1966,KUNSOOT RIVER,PKE,7,45000,145438.625830707,93418.4588238189,0.7304264678845259,0,1968,1967
1966,BEALE'S LAGOON CREEK,PKE,7,1500,4847.95419435689,14946.953411811,2.2990423857983693,0,1968,1967
1966,WEBSTER LAKE CREEK,PKE,7,400,1292.78778516184,1494.6953411811,1.3182131327866433,0,1968,1967
1966,KWAKUSDIS RIVER,PKE,7,5000,16159.847314523,149469.53411811,3.3976546744664793,0,1968,1967
1966,BULLEY BAY CREEK,PKE,7,400,1292.78778516184,93.4184588238189,-1.4543755894531365,0,1968,1967
1966,KITASU CREEK,PKE,7,3000,9695.90838871378,13078.5842353346,1.4723638126138996,0,1968,1967
1966,OSMENT CREEK,PKE,6,1500,4847.95419435689,NA,NA,0,1968,1967
1966,WATSON BAY CREEK,PKE,7,1000,3231.96946290459,56051.0752942913,4.0262633338888545,0,1968,1967
1966,BOTTLENECK CREEK,PKE,7,400,1292.78778516184,56051.0752942913,4.94255406576301,0,1968,1967
1966,JAMES BAY CREEK,PKE,7,10000,29270.3149618484,72910.4109534069,1.9866463472561784,0,1968,1967
1966,CANYON CREEK,PKE,7,200,646.393892580918,747.347670590551,1.3182131327866446,0,1968,1967
1966,DUTHIE CREEK,PKE,7,9000,26343.2834656636,127593.219168462,2.651622650849427,0,1968,1967
1966,WINDY BAY CREEK,PKE,7,500,1463.51574809242,1458.20821906814,1.0703556153820246,0,1968,1967
1966,CANOONA RIVER,PKE,6,3000,8781.09448855453,27341.4041075276,2.2097898985703885,0,1968,1967
1966,SODA CREEK,PKE,6,15000,43905.4724427727,127593.219168462,2.1407970270834364,0,1968,1967
1966,LITTLE CREEK,PKE,6,500,1615.9847314523,5605.10752942913,2.416825421454754,0,1968,1967
1966,QUIGLEY CREEK,PKE,6,250,807.992365726148,28025.5376471457,4.719410514448801,0,1968,1967
1966,POWLES CREEK,PKE,6,200,646.393892580918,28025.5376471457,4.942554065763011,0,1968,1967
1966,BLOOMFIELD CREEK,PKE,6,4000,12927.8778516184,28025.5376471457,1.9468217922090199,0,1968,1967
1966,ARNOUP CREEK,PKE,6,6000,17562.1889771091,54682.8082150551,2.2097898985703868,0,1968,1967
1966,NIAS CREEK,PKE,6,7000,20489.2204732939,NA,NA,0,1968,1967
1966,PYNE CREEK,PKE,6,3000,9695.90838871378,56051.0752942913,2.9276510452207445,0,1968,1967
1966,CHAPPLE CREEK,PKE,6,4000,12927.8778516184,NA,NA,0,1968,1967
1966,BARNARD CREEK,PKE,6,5000,16159.847314523,28025.5376471457,1.7236782408948104,0,1968,1967
1966,EAST ARM CREEK,PKE,6,1200,3512.43779542181,12759.3219168462,2.3639405783976457,0,1968,1967
1966,LIMESTONE CREEK,PKE,6,20000,64639.389258091796,56051.0752942913,1.0305310603348632,0,1968,1967
1966,DUFFEY CREEK,PKE,6,2000,6463.93892580918,93.4184588238189,-3.063813501887237,0,1968,1967
1966,NOBLE  CREEK,PKE,6,150,484.795419435689,747.347670590551,1.6058952052384257,0,1968,1967
1966,FLUX CREEK,PKE,6,200,646.393892580918,5605.10752942913,3.333116153328909,0,1968,1967
1966,EAGLE CREEK,PKE,6,3000,9695.90838871378,13078.5842353346,1.4723638126138996,0,1968,1967
1966,TRENEMAN CREEK,PKE,6,800,2585.57557032367,2802.55376471457,1.2536746116490747,0,1968,1967
1966,STANNARD CREEK,PKE,6,5500,17775.8320459753,5605.10752942913,0.01893014865638336,0,1968,1967
1966,BORROWMAN CREEK,PKE,6,40000,129278.778516184,130785.842353346,1.1846817401621188,0,1968,1967
1966,CARTWRIGHT CREEK,PKE,6,750,2423.97709717844,2802.55376471457,1.318213132786646,0,1968,1967
1966,MCMICKING CREEK,PKE,6,200,646.393892580918,1494.6953411811,2.0113603133465885,0,1968,1967
1966,GIL CREEK,PKE,6,1500,4847.95419435689,2802.55376471457,0.6250659522267007,0,1968,1967
1966,WINDY ISLAND CREEK,PKE,6,200,646.393892580918,1494.6953411811,2.0113603133465885,0,1968,1967
1966,BLACK ROCK CREEK,PKE,6,750,2423.97709717844,5605.10752942913,2.0113603133465894,0,1968,1967
1966,TURN CREEK,PKE,6,15000,48479.5419435689,130785.842353346,2.1655109931738448,0,1968,1967
1966,TURTLE CREEK,PKE,6,3500,11311.8931201661,13078.5842353346,1.3182131327866413,0,1968,1967
1966,RIORDAN CREEK,PKE,6,500,1463.51574809242,NA,NA,0,1968,1967
1966,EVELYN CREEK,PKE,6,3000,8781.09448855453,5468.28082150551,0.6003519861362864,0,1968,1967
1966,TUWARTZ CREEK,PKE,6,3500,11311.8931201661,5605.10752942913,0.4709152723994406,0,1968,1967
1966,CHERRY CREEK,PKE,6,200,646.393892580918,2802.55376471457,2.6399689727689655,0,1968,1967
1966,WORAN CREEK,PKE,8,7500,21952.7362213863,27341.4041075276,1.2934991666962337,0,1968,1967
1966,KITLOPE RIVER,PKE,6,50000,146351.574809242,127593.219168462,0.9368242227575001,0,1968,1967
1966,NEKITE RIVER,PKE,10,7500,21952.7362213863,54682.8082150551,1.986646347256177,0,1968,1967
1966,JOHNSTON CREEK,PKE,9,15000,48479.5419435689,130785.842353346,2.1655109931738448,0,1968,1967
1966,NICKNAQUEET RIVER,PKE,9,75,219.527362213863,91.1380136917586,0.19488687802812313,0,1968,1967
1966,AMBACK CREEK,PKE,9,75,219.527362213863,91.1380136917586,0.19488687802812313,0,1968,1967
1966,KILBELLA RIVER,PKE,9,7500,21952.7362213863,27341.4041075276,1.2934991666962337,0,1968,1967
1966,CHUCKWALLA RIVER,PKE,9,35000,102446.10236647,27341.4041075276,-0.2469458742509154,0,1968,1967
1966,CLYAK RIVER,PKE,9,15000,43905.4724427727,127593.219168462,2.1407970270834364,0,1968,1967
1966,MILTON RIVER,PKE,9,35000,102446.10236647,54682.8082150551,0.44620130630902805,0,1968,1967
1966,MACNAIR CREEK,PKE,9,7500,24239.7709717844,28025.5376471457,1.318213132786646,0,1968,1967
1966,KOEYE RIVER,PKE,8,35000,113118.931201661,280255.376471457,2.080353184833543,0,1968,1967
1966,"NAMU RIVER",PKE,8,1500,4847.95419435689,13078.5842353346,2.1655109931738448,0,1968,1967
1966,NOOTUM RIVER,PKE,8,7500,24239.7709717844,28025.5376471457,1.318213132786646,0,1968,1967
1966,KWATNA RIVER,PKE,8,35000,102446.10236647,455690.068458793,2.56646484250912,0,1968,1967
1966,ASSEEK RIVER,PKE,8,750,2195.27362213863,5468.28082150551,1.986646347256177,0,1968,1967
1966,TALEOMEY RIVER,PKE,8,200,585.406299236969,2734.14041075276,2.615255006678553,0,1968,1967
1966,BELLA COOLA RIVER,PKE,8,800000,2341625.19694788,6379660.9584231,2.076258505945865,0,1968,1967
1966,NECLEETSCONNAY RIVER,PKE,8,7500,21952.7362213863,54682.8082150551,1.986646347256177,0,1968,1967
1966,NOOSESECK RIVER,PKE,8,3500,10244.610236647,54682.8082150551,2.7487863993030737,0,1968,1967
1966,DEAN RIVER,PKE,8,7500,21952.7362213863,27341.4041075276,1.2934991666962337,0,1968,1967
1966,KIMSQUIT RIVER,PKE,8,7500,21952.7362213863,127593.219168462,2.8339442076433814,0,1968,1967
1966,DEEP BAY CREEK,PKE,8,400,1170.81259847394,2734.14041075276,1.9221078261186078,0,1968,1967
1966,CASCADE RIVER,PKE,8,3500,10244.610236647,12759.3219168462,1.2934991666962325,0,1968,1967
1966,ELCHO CREEK,PKE,8,3500,10244.610236647,27341.4041075276,2.0556392187431305,0,1968,1967
1966,FRENCHMAN CREEK,PKE,8,3500,10244.610236647,27341.4041075276,2.0556392187431305,0,1968,1967
1966,GOAT BUSHU CREEK,PKE,7,500,1615.9847314523,1494.6953411811,1.0950695814724336,0,1968,1967
1966,WALKER LAKE CREEK,PKE,7,400,1292.78778516184,747.347670590551,0.6250659522266994,0,1968,1967
1966,CLATSE CREEK,PKE,7,60000,193918.167774276,186836.917647638,1.1358915759926913,0,1968,1967
1966,ROSCOE CREEK,PKE,7,1500,4390.54724427727,18227.6027383517,2.4974719710221676,0,1968,1967
1966,LEE CREEK,PKE,7,1000,2927.03149618484,2916.41643813627,1.0703556153820213,0,1968,1967
1966,QUARTCHA CREEK,PKE,7,15000,43905.4724427727,9113.80136917586,-0.4982603025318222,0,1968,1967
1966,BULLOCK CHANNEL CREEKS,PKE,7,2000,6463.93892580918,2989.3906823622,0.40192240091248826,0,1968,1967
1966,PINE RIVER,PKE,7,4000,11708.1259847394,7291.04109534069,0.6003519861362877,0,1968,1967
1966,CHAMISS CREEK,PKE,7,1500,4847.95419435689,22420.4301177165,2.704507493906534,0,1968,1967
1966,NEEKAS CREEK,PKE,7,125000,403996.182863074,261571.684706693,0.738394637533703,0,1968,1967
1967,TANKEEAH RIVER,PKO,7,300,718.966321987821,1058.65224346429,1.260969435018193,0,1969,1968
1967,"NAMELESS CREEK",PKO,7,300,718.966321987821,2117.30448692857,1.9541166155781335,0,1969,1968
1967,SALMON BAY CREEK,PKO,7,4000,9586.21762650428,16938.4358954286,1.4432909918121453,0,1969,1968
1967,KAINET CREEK,PKO,7,80000,116396.490648717,46759.4248027766,-0.5370107991983543,0,1969,1968
1967,BIG CREEK,PKO,7,500,727.47806655448,701.391372041649,0.3384579381555457,0,1969,1968
1967,KORICH CREEK,PKO,7,75,109.121709983172,70.1391372041649,-0.06700716995261874,0,1969,1968
1967,POISON COVE CREEK,PKO,7,750,1091.21709983172,935.188496055532,0.22067490249916225,0,1969,1968
1967,MUSSEL RIVER,PKO,7,15000,21824.3419966344,87673.9215052061,1.765574293795691,0,1969,1968
1967,BOLIN BAY CREEK,PKO,7,200,290.991226621792,467.594248027766,0.8492835619215364,0,1969,1968
1967,CARTER RIVER,PKO,7,400,581.982453243584,5844.92810034707,2.6818650256698455,0,1969,1968
1967,GREEN RIVER,PKO,6,3500,5092.34646588136,9936.37777059002,1.043439576362493,0,1969,1968
1967,TAYLOR CREEK,PKO,6,75,109.121709983172,NA,NA,0,1969,1968
1967,MARSHALL CREEK,PKO,6,400,581.982453243584,NA,NA,0,1969,1968
1967,DOME CREEK,PKO,6,1500,2182.43419966344,584.492810034707,-0.9424759073065196,0,1969,1968
1967,SCOW BAY CREEK,PKO,6,7500,10912.1709983172,3506.95686020824,-0.7601543505125655,0,1969,1968
1967,PARIL RIVER,PKO,6,75,109.121709983172,NA,NA,0,1969,1968
1967,KILTUISH RIVER,PKO,6,3500,5092.34646588136,350.695686020824,-2.3005993914597145,0,1969,1968
1967,TSAYTIS RIVER,PKO,6,3500,5092.34646588136,NA,NA,0,1969,1968
1967,KEMANO RIVER,PKO,6,7500,10912.1709983172,876.739215052061,-2.146448711632455,0,1969,1968
1967,WAHOO CREEK,PKO,6,750,1091.21709983172,NA,NA,0,1969,1968
1967,BRIM RIVER,PKO,6,750,1091.21709983172,NA,NA,0,1969,1968
1967,PIKE CREEK,PKO,6,400,581.982453243584,58.4492810034707,-1.9233051603182458,0,1969,1968
1967,WEEWANIE CREEK,PKO,6,750,1091.21709983172,NA,NA,0,1969,1968
1967,HUGH CREEK,PKO,6,200,290.991226621792,87.6739215052061,-0.8246928716501355,0,1969,1968
1967,KILDALA RIVER,PKO,6,1500,2182.43419966344,233.797124013883,-1.8587666391806736,0,1969,1968
1967,DALA RIVER,PKO,6,15000,21824.3419966344,584.492810034707,-3.2450610003005655,0,1969,1968
1967,KITIMAT RIVER,PKO,6,7500,10912.1709983172,4091.44967024295,-0.6060036706853063,0,1969,1968
1967,LITTLE WEDEENE RIVER,PKO,6,75,109.121709983172,876.739215052061,2.4587214743556363,0,1969,1968
1967,WEDEENE RIVER,PKO,6,75,109.121709983172,233.797124013883,1.1369656343733172,0,1969,1968
1967,BISH CREEK,PKO,6,1500,2182.43419966344,584.492810034707,-0.9424759073065196,0,1969,1968
1967,FOCH RIVER,PKO,6,200,290.991226621792,58.4492810034707,-1.2301579797583004,0,1969,1968
1967,QUAAL RIVER,PKO,6,15000,21824.3419966344,35069.5686020824,0.8492835619215349,0,1969,1968
1967,KISKOSH CREEK,PKO,6,3500,8387.94042319125,8469.21794771429,0.8836752038767215,0,1969,1968
1967,HARTLEY BAY CREEK,PKO,6,400,958.621762650428,NA,NA,0,1969,1968
1967,COOPER INLET CREEKS,PKO,7,2000,4793.10881325214,21173.0448692857,2.359581723686298,0,1969,1968
1967,KISAMEET RIVER,PKO,8,200,479.310881325214,NA,NA,0,1969,1968
1967,SAGAR CREEK,PKO,8,200,479.310881325214,NA,NA,0,1969,1968
1967,EVANS INLET #3 CREEK,PKO,8,75,179.741580496955,NA,NA,0,1969,1968
1967,HOOK NOSE CREEK,PKO,8,260,623.104145722778,423.460897385715,0.48777954678470886,0,1969,1968
1967,JENNY BAY CREEKS,PKO,8,750,1091.21709983172,NA,NA,0,1969,1968
1967,KADJUSDIS RIVER,PKO,7,500,1198.27720331304,10586.5224346429,3.0527289042462478,0,1969,1968
1967,KUNSOOT RIVER,PKO,7,1000,2396.55440662607,16938.4358954286,2.829585352932036,0,1969,1968
1967,BEALE'S LAGOON CREEK,PKO,7,100,239.655440662607,846.921794771429,2.1364381723720896,0,1969,1968
1967,DEER PASS LAGOON CREEKS,PKO,7,50,119.827720331304,NA,NA,0,1969,1968
1967,KWAKUSDIS RIVER,PKO,7,20000,47931.0881325214,21173.0448692857,0.056996630692252165,0,1969,1968
1967,KITASU CREEK,PKO,7,200,479.310881325214,1693.84358954286,2.1364381723720904,0,1969,1968
1967,JAMES BAY CREEK,PKO,7,3000,4364.86839932688,9351.88496055532,1.1369656343733172,0,1969,1968
1967,DUTHIE CREEK,PKO,7,1500,2182.43419966344,1753.47843010412,0.15613638136158955,0,1969,1968
1967,WINDY BAY CREEK,PKO,7,200,290.991226621792,584.492810034707,1.0724271132357452,0,1969,1968
1967,CANOONA RIVER,PKO,6,25,36.373903327724,11689.8562006941,6.1476009284695685,0,1969,1968
1967,SODA CREEK,PKO,6,750,1091.21709983172,2337.97124013883,1.1369656343733172,0,1969,1968
1967,BLEE CREEK,PKO,6,25,59.9138601656518,NA,NA,0,1969,1968
1967,WALE CREEK,PKO,6,25,59.9138601656518,NA,NA,0,1969,1968
1967,BARNARD CREEK,PKO,6,400,958.621762650428,10586.5224346429,3.275872455560458,0,1969,1968
1967,EAST ARM CREEK,PKO,6,750,1091.21709983172,233.797124013883,-1.1656194586207285,0,1969,1968
1967,LIMESTONE CREEK,PKO,6,7500,17974.1580496955,8469.21794771429,0.12153515182982474,0,1969,1968
1967,KDELMASHAN CREEK,PKO,6,750,1797.41580496955,1482.11314085,0.6811509397652468,0,1969,1968
1967,EAGLE CREEK,PKO,6,25,59.9138601656518,NA,NA,0,1969,1968
1967,STANNARD CREEK,PKO,6,400,958.621762650428,4234.60897385715,2.3595817236863,0,1969,1968
1967,BORROWMAN CREEK,PKO,6,400,958.621762650428,23290.3493562143,4.064329815924725,0,1969,1968
1967,WINDY ISLAND CREEK,PKO,6,200,479.310881325214,NA,NA,0,1969,1968
1967,BLACK ROCK CREEK,PKO,6,200,479.310881325214,1058.65224346429,1.6664345431263574,0,1969,1968
1967,TURN CREEK,PKO,6,750,1797.41580496955,1058.65224346429,0.3446787031440379,0,1969,1968
1967,TURTLE CREEK,PKO,6,200,479.310881325214,423.460897385715,0.7501438112522,0,1969,1968
1967,EVELYN CREEK,PKO,6,400,581.982453243584,116.898562006941,-1.230157979758304,0,1969,1968
1967,TUWARTZ CREEK,PKO,6,75,179.741580496955,158.797836519643,0.7501438112521992,0,1969,1968
1967,WORAN CREEK,PKO,8,75,109.121709983172,NA,NA,0,1969,1968
1967,KITLOPE RIVER,PKO,6,7500,10912.1709983172,NA,NA,0,1969,1968
1967,NEKITE RIVER,PKO,10,3500,13471.1153364911,1280.63292772412,-1.0054085379917441,0,1969,1968
1967,JOHNSTON CREEK,PKO,9,25,59.9138601656518,846.921794771429,3.52273253349198,0,1969,1968
1967,NICKNAQUEET RIVER,PKO,9,25,96.2222524035077,NA,NA,0,1969,1968
1967,AMBACK CREEK,PKO,9,25,96.2222524035077,NA,NA,0,1969,1968
1967,DALLERY CREEK,PKO,9,25,96.2222524035077,NA,NA,0,1969,1968
1967,KOEYE RIVER,PKO,8,7500,17974.1580496955,84692.1794771429,2.4241202448238703,0,1969,1968
1967,"NAMU RIVER",PKO,8,200,479.310881325214,NA,NA,0,1969,1968
1967,NOOTUM RIVER,PKO,8,200,479.310881325214,NA,NA,0,1969,1968
1967,KWATNA RIVER,PKO,8,7500,10912.1709983172,4091.44967024295,-0.6060036706853063,0,1969,1968
1967,BELLA COOLA RIVER,PKO,8,46000,177048.944422454,48023.7347896546,0.043053966990896135,0,1969,1968
1967,NECLEETSCONNAY RIVER,PKO,8,200,769.778019228062,240.118673948273,0.18281590936605494,0,1969,1968
1967,NOOSESECK RIVER,PKO,8,400,1539.55603845612,1280.63292772412,1.163645162377779,0,1969,1968
1967,DEAN RIVER,PKO,8,1200,4618.66811536837,NA,NA,0,1969,1968
1967,CASCADE RIVER,PKO,8,400,581.982453243584,NA,NA,0,1969,1968
1967,ELCHO CREEK,PKO,8,200,290.991226621792,876.739215052061,1.4778922213439103,0,1969,1968
1967,FRENCHMAN CREEK,PKO,8,750,1091.21709983172,NA,NA,0,1969,1968
1967,MARTIN RIVER,PKO,8,200,290.991226621792,NA,NA,0,1969,1968
1967,CLATSE CREEK,PKO,7,8000,19172.4352530086,52932.6121732143,1.8895780944405633,0,1969,1968
1967,ROSCOE CREEK,PKO,7,7000,10184.6929317627,7013.91372041649,0.001985701534332593,0,1969,1968
1967,LEE CREEK,PKO,7,25,36.373903327724,29.2246405017354,0.15613638136159186,0,1969,1968
1967,QUARTCHA CREEK,PKO,7,2000,2909.91226621792,1753.47843010412,-0.13154569109019135,0,1969,1968
1967,BULLOCK CHANNEL CREEKS,PKO,7,25,59.9138601656518,52.9326121732143,0.7501438112521985,0,1969,1968
1967,PINE RIVER,PKO,7,25,36.373903327724,701.391372041649,3.3341902117095366,0,1969,1968
1967,CHAMISS CREEK,PKO,7,30,71.8966321987821,423.460897385715,2.6472637961380814,0,1969,1968
1967,NEEKAS CREEK,PKO,7,3000,7189.66321987821,52932.6121732143,2.8704073474522898,0,1969,1968
1968,TANKEEAH RIVER,PKE,7,800,2989.3906823622,13454.3543990436,2.8224463521080483,0,1970,1969
1968,TOM BAY CREEK,PKE,7,50,186.836917647638,168.179429988045,1.2130084396739482,0,1970,1969
1968,"NAMELESS CREEK",PKE,7,70000,261571.684706693,134543.543990436,0.6533926517385256,0,1970,1969
1968,SALMON BAY CREEK,PKE,7,20000,74734.7670590551,67271.7719952181,1.2130084396739498,0,1970,1969
1968,HIRD POINT CREEK,PKE,7,75,280.255376471457,67.2717719952181,-0.10874740030836978,0,1970,1969
1968,LARD CREEK,PKE,7,400,1458.20821906814,59.761661112901,-1.9011002102691137,0,1970,1969
1968,KAINET CREEK,PKE,7,100000,364552.054767034,59761.661112901,-0.5148058491492231,0,1970,1969
1968,BIG CREEK,PKE,7,8000,29164.1643813627,1494.04152782252,-1.6779566589549073,0,1970,1969
1968,BIG BAY CREEK,PKE,7,75,273.414041075276,1494.04152782252,2.9917520481707554,0,1970,1969
1968,KORICH CREEK,PKE,7,1000,3645.52054767034,298.808305564505,-1.2079530297091685,0,1970,1969
1968,POISON COVE CREEK,PKE,7,400,1458.20821906814,224.106229173379,-0.5793443702867932,0,1970,1969
1968,MUSSEL RIVER,PKE,7,30000,109365.61643011,17928.4983338703,-0.5148058491492231,0,1970,1969
1968,BOLIN BAY CREEK,PKE,7,1500,5468.28082150551,1494.04152782252,-0.003980225383235748,0,1970,1969
1968,CARTER RIVER,PKE,7,3500,12759.3219168462,5976.1661112901,0.5350162753494546,0,1970,1969
1968,GREEN RIVER,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,MARSHALL CREEK,PKE,6,200,729.104109534069,10458.2906947577,3.956832944214348,0,1970,1969
1968,KHUTZE RIVER,PKE,6,7500,27341.4041075276,22410.6229173379,1.0946320632848785,0,1970,1969
1968,DOME CREEK,PKE,6,1500,5468.28082150551,10458.2906947577,1.941929923672083,0,1970,1969
1968,AALTANHASH RIVER,PKE,6,1500,5468.28082150551,10458.2906947577,1.941929923672083,0,1970,1969
1968,MARMOT COVE CREEK,PKE,6,1500,5468.28082150551,1195.23322225802,-0.2271237766974422,0,1970,1969
1968,SCOW BAY CREEK,PKE,6,15000,54682.8082150551,10458.2906947577,-0.3606551693219625,0,1970,1969
1968,KLEKANE RIVER,PKE,6,7500,27341.4041075276,4482.12458346757,-0.5148058491492242,0,1970,1969
1968,GOAT RIVER,PKE,6,200,729.104109534069,NA,NA,0,1970,1969
1968,PARIL RIVER,PKE,6,200,729.104109534069,NA,NA,0,1970,1969
1968,KILTUISH RIVER,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,KOWESAS RIVER,PKE,6,7500,27341.4041075276,NA,NA,0,1970,1969
1968,TSAYTIS RIVER,PKE,6,15000,54682.8082150551,NA,NA,0,1970,1969
1968,KEMANO RIVER,PKE,6,125000,455690.068458793,104582.906947577,-0.1783336125280079,0,1970,1969
1968,WAHOO CREEK,PKE,6,15000,54682.8082150551,10458.2906947577,-0.3606551693219625,0,1970,1969
1968,BRIM RIVER,PKE,6,15000,54682.8082150551,10458.2906947577,-0.3606551693219625,0,1970,1969
1968,CRAB RIVER,PKE,6,200,729.104109534069,NA,NA,0,1970,1969
1968,PIKE CREEK,PKE,6,1500,5468.28082150551,NA,NA,0,1970,1969
1968,WEEWANIE CREEK,PKE,6,3500,12759.3219168462,2241.06229173379,-0.4458129776622706,0,1970,1969
1968,HUGH CREEK,PKE,6,1500,5468.28082150551,4482.12458346757,1.0946320632848763,0,1970,1969
1968,EAGLE BAY CREEK,PKE,6,3500,12759.3219168462,4482.12458346757,0.2473342028976726,0,1970,1969
1968,KILDALA RIVER,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,DALA RIVER,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,KITIMAT RIVER,PKE,6,150000,546828.082150551,537854.950016109,1.276953620078832,0,1970,1969
1968,HIRSCH CREEK,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,LITTLE WEDEENE RIVER,PKE,6,15000,54682.8082150551,44821.2458346757,1.094632063284876,0,1970,1969
1968,WEDEENE RIVER,PKE,6,7500,27341.4041075276,44821.2458346757,1.7877792438448212,0,1970,1969
1968,"NALBEELAH CREEK",PKE,6,7500,27341.4041075276,10458.2906947577,0.3324920112379828,0,1970,1969
1968,HUMPHRYS CREEK,PKE,6,3500,12759.3219168462,22410.6229173379,1.856772115331775,0,1970,1969
1968,BISH CREEK,PKE,6,7500,27341.4041075276,44821.2458346757,1.7877792438448212,0,1970,1969
1968,GILTTOYEES CREEK,PKE,6,3500,12759.3219168462,22410.6229173379,1.856772115331775,0,1970,1969
1968,FOCH RIVER,PKE,6,10000,36455.2054767034,22410.6229173379,0.8069499908330974,0,1970,1969
1968,KITKIATA CREEK,PKE,6,35000,127593.219168462,44821.2458346757,0.24733420289767244,0,1970,1969
1968,QUAAL RIVER,PKE,6,350000,1275932.19168462,537854.950016109,0.4296557596916282,0,1970,1969
