gfe_id,brood_year,river,species,indicator,long,lat,area,con_unit,spawners,returns,total_er,recruits,recruits_age2,recruits_age3,recruits_age4,recruits_age5,recruits_age6,recruits_age7,returns_proportion_age_2,returns_proportion_age_3,returns_proportion_age_4,returns_proportion_age_5,returns_proportion_age_6,returns_proportion_age_7
1067,1963,NALBEELAH CREEK,CO,N,54.14514993,-128.5883282,6,CO-29,25,40.284223891434,0.379409665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1963,BISH CREEK,CO,N,53.92314593,-128.7381649,6,CO-29,25,40.284223891434,0.379409665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,1963,GILTTOYEES CREEK,CO,N,53.90056042,-129.026727,6,CO-29,750,1208.52671674302,0.379409665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,1963,FOCH RIVER,CO,N,53.8323825,-129.0927817,6,CO-29,1500,2417.05343348604,0.379409665,954.047073120963,NA,773.506488845907,164.570904070889,15.9696802041664,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1084,1963,KIHESS CREEK,CO,N,53.66103971,-129.1949,6,CO-29,25,40.284223891434,0.379409665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,1963,KITKIATA CREEK,CO,N,53.63855286,-129.2723196,6,CO-27,3500,4820.48463568654,0.273931925,3939.87007743139,NA,3787.50037518822,142.595193134794,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1086,1963,QUAAL RIVER,CO,Y,53.64819487,-129.3034067,6,CO-27,7500,10329.609933614,0.273931925,31610.3030205128,NA,31562.5031265685,38.0253848359449,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1087,1963,KISKOSH CREEK,CO,Y,53.57668235,-129.3492324,6,CO-30,750,1074.92898861445,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,1963,HARTLEY BAY CREEK,CO,Y,53.4259597,-129.2527274,6,CO-27,750,1032.9609933614,0.273931925,1027.81311802313,NA,946.875093797054,76.0507696718899,4.88725455418945,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1785,1963,CRAB HARBOUR CREEK,CO,N,51.90057748,-128.0335745,8,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,1963,WATT CREEK,CO,N,51.84058976,-128.1009622,7,CO-27,200,275.456264896374,0.273931925,273.467619252196,NA,252.500025012548,19.0126924179725,1.95490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1788,1963,KILDIDT LAGOON #2 CREEK,CO,N,51.94563092,-128.0202237,7,CO-27,75,103.29609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,1963,STEWART CREEK,CO,N,51.89771053,-128.1209246,7,CO-27,200,275.456264896374,0.273931925,292.480311670168,NA,252.500025012548,38.0253848359449,1.95490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1791,1963,COOPER INLET CREEKS,CO,N,52.04428874,-128.0685051,7,CO-27,700,964.096927137307,0.273931925,1954.04643455082,NA,1893.75018759411,57.0380772539174,3.25816970279297,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1794,1963,SAGAR CREEK,CO,N,52.09708849,-127.8398999,8,CO-27,75,103.29609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,1963,JENNY BAY CREEKS,CO,N,52.22402973,-127.5983892,8,CO-30,200,286.647730297187,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,1963,KADJUSDIS RIVER,CO,N,52.15334331,-128.0439752,7,CO-27,3000,4131.8439734456,0.273931925,5449.80336682716,NA,5050.00050025095,380.253848359449,19.5490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1801,1963,KUNSOOT RIVER,CO,N,52.14752969,-128.0032743,7,CO-27,1000,1377.28132448187,0.273931925,1361.47339079595,NA,1262.50012506274,95.0634620898624,3.90980364335156,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1803,1963,BEALE'S LAGOON CREEK,CO,N,52.18328305,-127.9827278,7,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,1963,DEER PASS LAGOON CREEKS,CO,N,52.22209702,-127.9963489,7,CO-27,200,275.456264896374,0.273931925,267.411178266586,NA,252.500025012548,14.2595193134794,0.651633940558593,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1810,1963,SHIP POINT CREEK,CO,N,52.08435032,-128.1578794,7,CO-27,650,895.232860913214,0.273931925,778.467669277291,NA,757.500075037643,19.0126924179725,1.95490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1812,1963,SOUND POINT LAGOON CREEK,CO,N,52.20256821,-128.4158348,7,CO-27,150,206.59219867228,0.273931925,329.854062565555,NA,252.500025012548,76.0507696718899,1.30326788111719,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1813,1963,KWAKUSDIS RIVER,CO,N,52.301115,-128.1188097,7,CO-27,600,826.368794689121,0.273931925,3365.92625505333,NA,3156.25031265685,190.126924179725,19.5490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1817,1963,PRICE CREEK,CO,N,52.47058586,-128.7337224,6,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,1963,GULL CREEK,CO,N,52.50740738,-128.6815323,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,1963,OSMENT CREEK,CO,N,52.52708141,-128.6799019,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,1963,KWAKWA CREEK,CO,N,52.55726067,-128.6516429,6,CO-27,200,275.456264896374,0.273931925,585.938074251175,NA,505.000050025095,76.0507696718899,4.88725455418945,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1824,1963,MEYERS PASS CREEK,CO,N,52.59852404,-128.5862343,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,1963,MARY COVE CREEK,CO,N,52.6175871,-128.4349191,7,CO-27,25,34.4320331120467,0.273931925,271.451741403302,NA,126.250012506274,142.595193134794,2.60653576223437,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1832,1963,BOTTLENECK CREEK,CO,N,52.7048413,-128.3887694,7,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,1963,DUTHIE CREEK,CO,N,52.77874638,-128.2797029,7,CO-26,400,573.295460594373,0.302279492,29.4428043607692,NA,13.2814620587105,14.7903085435842,1.37103375847458,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1837,1963,WINDY BAY CREEK,CO,N,52.77533684,-128.203339,7,CO-26,25,35.8309662871483,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,1963,CANOONA RIVER,CO,Y,53.07332555,-128.5682631,6,CO-30,3500,5016.33528020076,0.302279492,1411.11252091711,NA,1331.09657103384,80.0159498832614,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1839,1963,SODA CREEK,CO,N,52.83439164,-128.5490827,6,CO-30,200,286.647730297187,0.302279492,362.780123964684,NA,332.774142758461,30.005981206223,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1840,1963,LITTLE CREEK,CO,N,52.68909378,-128.5823154,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,1963,QUIGLEY CREEK,CO,N,52.65442129,-128.7348686,6,CO-27,75,103.29609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,1963,POWLES CREEK,CO,N,52.70288154,-128.7424621,6,CO-27,400,550.912529792747,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,1963,BLEE CREEK,CO,Y,52.7447889,-128.7245874,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,1963,DALLY CREEK,CO,N,52.88580985,-128.6646799,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,1963,ARNOUP CREEK,CO,Y,52.97206815,-128.6766942,6,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,1963,RONALD CREEK,CO,N,52.94241648,-128.6842255,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,1963,NIAS CREEK,CO,Y,52.92332209,-128.7438342,6,CO-27,3500,4820.48463568654,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,1963,PACKE CREEK,CO,N,52.91622098,-128.7440702,6,CO-27,400,550.912529792747,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,1963,TYLER CREEK,CO,Y,52.84756981,-128.7815193,6,CO-27,3500,4820.48463568654,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,1963,PYNE CREEK,CO,N,52.84861233,-128.8130831,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,1963,STEEP CREEK,CO,N,52.67246611,-128.8509864,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,1963,DALLAIN CREEK,CO,N,52.65756745,-128.8901262,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,1963,TALAMOOSA CREEK,CO,N,52.71935107,-128.9784323,6,CO-27,400,550.912529792747,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,1963,EVINRUDE CREEK,CO,N,52.80593587,-129.075614,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,1963,WALE CREEK,CO,N,52.83857448,-129.0019183,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,1963,ARGYH CREEK,CO,N,52.90488709,-129.0299035,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,1963,PENN CREEK,CO,N,52.97477163,-128.9447984,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,1963,ROLAND CREEK,CO,N,52.95584244,-129.1315474,6,CO-27,15000,20659.219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,1963,DOUGLAS CREEK,CO,N,52.98030323,-129.1321577,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,1963,CHAPPLE CREEK,CO,N,52.96944221,-129.1486386,6,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,1963,BARNARD CREEK,CO,N,53.05299489,-129.1196246,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,1963,EAST ARM CREEK,CO,N,53.15821842,-128.8934607,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,1963,LIMESTONE CREEK,CO,N,52.69269128,-129.0614199,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,1963,FURY CREEK,CO,N,52.66667953,-129.0168294,6,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,1963,DON CREEK,CO,N,52.51110175,-128.9409887,6,CO-27,25,34.4320331120467,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,1963,LINNEA CREEK,CO,N,52.4985573,-128.9976903,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,1963,DUFFEY CREEK,CO,N,52.53617922,-129.0226472,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,1963,NOBLE  CREEK,CO,N,52.53967422,-129.0296823,6,CO-27,200,275.456264896374,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,1963,KDELMASHAN CREEK,CO,N,52.53099367,-129.0478249,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,1963,SENTINEL CREEK,CO,N,52.55077023,-129.0951148,6,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1882,1963,CLIFFORD CREEK,CO,N,52.60577319,-129.1228764,6,CO-27,7500,10329.609933614,0.273931925,55.4160865921423,NA,50.5000050025095,4.75317310449312,0.162908485139648,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1883,1963,FLUX CREEK,CO,N,52.60660921,-129.122996,6,CO-27,750,1032.9609933614,0.273931925,141.782311687261,NA,63.1250062531369,76.0507696718899,2.60653576223437,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1886,1963,SALMON CREEK,CO,N,52.67494704,-129.187924,6,CO-27,7500,10329.609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1963,EAGLE CREEK,CO,N,52.67538,-129.1750733,6,CO-27,1500,2065.9219867228,0.273931925,931.549981488241,NA,883.750087543917,38.0253848359449,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1888,1963,TRENEMAN CREEK,CO,N,52.69363978,-129.2271413,6,CO-27,25,34.4320331120467,0.273931925,2046.11988983728,NA,1893.75018759411,142.595193134794,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1889,1963,STANNARD CREEK,CO,N,52.73595588,-129.2619134,6,CO-27,7500,10329.609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1963,BORROWMAN CREEK,CO,N,52.737363,-129.2634187,6,CO-27,1500,2065.9219867228,0.273931925,180.512788159974,NA,94.6875093797054,76.0507696718899,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1891,1963,WEST CREEK,CO,N,52.74373064,-129.2853664,6,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,1963,TURN CREEK,CO,N,53.22435716,-129.3025408,6,CO-30,750,1074.92898861445,0.302279492,243.225435456138,NA,83.1935356896152,160.031899766523,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1906,1963,EVELYN CREEK,CO,Y,53.58428483,-128.9555479,6,CO-30,75,107.492898861445,0.302279492,381.881328272164,NA,221.849428505641,160.031899766523,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1917,1963,CRIDGE INLET CREEK,CO,N,53.34316183,-129.5499999,6,CO-27,400,550.912529792747,0.273931925,545.631970623275,NA,505.000050025095,38.0253848359449,2.60653576223437,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1918,1963,TUWARTZ CREEK,CO,N,53.29191593,-129.5400244,6,CO-27,200,275.456264896374,0.273931925,545.631970623275,NA,505.000050025095,38.0253848359449,2.60653576223437,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
7990614,1963,KITLOPE RIVER,CO,N,53.23865871,-127.8716627,6,CO-30,7500,10749.2898861445,0.302279492,17093.6676665266,NA,11092.471425282,6001.19624124461,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
7990621,1963,CHOKE PASS CREEKS (3),CO,N,52.36104003,-128.0651776,7,CO-27,400,550.912529792747,0.273931925,521.21447116025,NA,505.000050025095,14.2595193134794,1.95490182167578,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
914,1963,DOCEE RIVER,CO,Y,51.23292088,-127.3386768,10,CO-20,25,32.6879583658338,0.235192369,102.115377218677,NA,80.4372614586479,21.6781157600289,NA,NA,NA,NA,0.77485,0.22514,NA,NA,NA
915,1963,CANOE CREEK,CO,N,51.26001236,-127.0155584,10,CO-20,1500,1961.27750195003,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,1963,WALKUM CREEK,CO,N,51.35257315,-127.0564565,10,CO-20,200,261.503666926671,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,1963,NEKITE RIVER,CO,N,51.39979138,-127.1173184,10,CO-20,400,523.007333853341,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,1963,BOSWELL CREEK,CO,N,51.37707663,-127.4164942,10,CO-20,75,98.0638750975015,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,1963,DSULISH CREEK,CO,N,51.33872406,-127.6911444,10,CO-20,25,32.6879583658338,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,1963,LOCKHART GORDON CREEK,CO,N,51.4080484,-127.2520499,9,CO-21,1500,1961.27750195003,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,1963,ALLARD CREEK,CO,N,51.46339655,-127.3264523,9,CO-21,750,980.638750975015,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,1963,JOHNSTON CREEK,CO,N,51.49213707,-127.5390891,9,CO-21,400,523.007333853341,0.235192369,545.3880910843,NA,439.662101977084,105.725989107216,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
935,1963,WANNOCK RIVER,CO,N,51.6791075,-127.2505923,9,CO-21,1500,1961.27750195003,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,1963,AMBACK CREEK,CO,N,51.69747537,-127.0429135,9,CO-21,25,32.6879583658338,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,1963,SHEEMAHANT RIVER,CO,N,51.74014207,-126.6221249,9,CO-21,3500,4576.31417121674,0.235192369,226.438925307743,NA,219.831050988542,6.60787431920102,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
945,1963,WASHWASH RIVER,CO,N,51.85468047,-126.665259,9,CO-21,400,523.007333853341,0.235192369,34.0867556927687,NA,27.4788813735677,6.60787431920102,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
947,1963,KILBELLA RIVER,CO,Y,51.71917601,-127.3479482,9,CO-21,400,523.007333853341,0.235192369,930.092430314248,NA,824.366441207032,105.725989107216,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
948,1963,CHUCKWALLA RIVER,CO,Y,51.72803738,-127.3407762,9,CO-21,750,980.638750975015,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,1963,CLYAK RIVER,CO,N,51.86827809,-127.351804,9,CO-21,400,523.007333853341,0.235192369,830.974315526233,NA,824.366441207032,6.60787431920102,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
952,1963,MILTON RIVER,CO,N,51.78583897,-127.4472242,9,CO-21,25,32.6879583658338,0.235192369,89.0445184399042,NA,82.4366441207032,6.60787431920102,NA,NA,NA,NA,0.79411,0.20588,NA,NA,NA
953,1963,MACNAIR CREEK,CO,N,51.71238553,-127.5614832,9,CO-21,200,261.503666926671,0.235192369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,1963,BEAVER CREEK,CO,N,51.53727879,-127.7475024,9,CO-27,750,1032.9609933614,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,1963,KOEYE RIVER,CO,N,51.77628466,-127.8761773,8,CO-27,3500,4820.48463568654,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,1963,NAMU RIVER,CO,N,51.85632303,-127.8656458,8,CO-27,1500,2065.9219867228,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,1963,KWATNA RIVER,CO,N,52.11187605,-127.3861193,8,CO-30,15000,21498.579772289,0.302279492,8919.47319308599,NA,8319.35356896152,600.119624124461,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
983,1963,CASCADE RIVER,CO,Y,52.60898926,-127.6268483,8,CO-30,1500,2149.8579772289,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,1963,ELCHO CREEK,CO,Y,52.40058471,-127.5393258,8,CO-30,1500,2149.8579772289,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,1963,FRENCHMAN CREEK,CO,Y,52.32441371,-127.5526355,8,CO-30,400,573.295460594373,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,1963,MARTIN RIVER,CO,Y,52.36037071,-127.7227714,8,CO-30,200,286.647730297187,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,1963,ROSCOE CREEK,CO,Y,52.47518334,-127.743249,7,CO-30,2000,2866.47730297187,0.302279492,1065.62803493323,NA,665.548285516922,400.079749416307,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
992,1963,LEE CREEK,CO,N,52.51295052,-127.8320287,7,CO-30,75,107.492898861445,0.302279492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,1963,QUARTCHA CREEK,CO,Y,52.51538598,-127.8415488,7,CO-30,1200,1719.88638178312,0.302279492,2618.57403447271,NA,2218.49428505641,400.079749416307,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
997,1963,PINE RIVER,CO,N,52.65286361,-128.0513318,7,CO-27,400,550.912529792747,0.273931925,1908.27786980698,NA,1893.75018759411,4.75317310449312,9.7745091083789,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
999,1963,NEEKAS CREEK,CO,Y,52.47388298,-128.1614322,7,CO-27,100,137.728132448187,0.273931925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,1964,TANKEEAH RIVER,CO,N,52.30587326,-128.2577735,7,CO-27,1000,1527.0771197997,0.345154225,1368.42181187338,NA,1150.71435353403,208.596742377906,9.11071596144756,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1002,1964,TUNO CREEK,CO,N,52.28449018,-128.3216395,7,CO-27,200,305.415423959939,0.345154225,388.148416663982,NA,345.214306060208,41.7193484755812,1.21476212819301,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1006,1964,NAMELESS CREEK,CO,N,52.42927816,-128.2200955,7,CO-27,400,610.830847919878,0.345154225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,1964,SALMON BAY CREEK,CO,N,52.48238408,-128.1957567,7,CO-27,50,76.3538559899848,0.345154225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,1964,KAINET CREEK,CO,Y,52.7564471,-127.8771912,7,CO-26,500,807.587654271854,0.38087216,774.856717626209,NA,596.773985158497,175.554499486491,2.52823298122119,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1014,1964,POISON COVE CREEK,CO,N,52.90099197,-128.0214545,7,CO-26,25,40.3793827135927,0.38087216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,1964,MUSSEL RIVER,CO,N,52.92057632,-128.0324959,7,CO-26,400,646.070123417484,0.38087216,1013.08111176985,NA,238.709594063399,768.050935253399,6.32058245305296,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1016,1964,BOLIN BAY CREEK,CO,N,52.83734122,-128.2251576,7,CO-26,200,323.035061708742,0.38087216,283.230277180327,NA,238.709594063399,43.8886248716228,0.632058245305296,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1018,1964,GREEN RIVER,CO,Y,52.99619893,-128.3782571,6,CO-26,1500,2422.76296281556,0.38087216,1040.25961631798,NA,238.709594063399,768.050935253399,33.4990870011807,NA,NA,NA,0.85441,0.14117,0.00441,NA,NA
1020,1964,MARSHALL CREEK,CO,N,53.08701791,-128.5104324,6,CO-30,25,40.3793827135927,0.38087216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,1964,KHUTZE RIVER,CO,Y,53.08524368,-128.4121689,6,CO-30,7500,12113.8148140778,0.38087216,252.841401148132,NA,74.7624585507985,178.078942597333,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1022,1964,DOME CREEK,CO,N,53.14294234,-128.4750814,6,CO-30,400,646.070123417484,0.38087216,1673.3281136133,NA,1495.24917101597,178.078942597333,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1023,1964,AALTANHASH RIVER,CO,Y,53.14655991,-128.477473,6,CO-30,3500,5653.11357990298,0.38087216,288.406027434129,NA,199.366556135463,89.0394712986666,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1024,1964,MARMOT COVE CREEK,CO,N,53.17225113,-128.6292821,6,CO-30,25,40.3793827135927,0.38087216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,1964,SCOW BAY CREEK,CO,N,53.22416356,-128.6625501,6,CO-30,75,121.138148140778,0.38087216,163.801929849465,NA,74.7624585507985,89.0394712986666,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1026,1964,KLEKANE RIVER,CO,N,53.24637057,-128.6861102,6,CO-30,400,646.070123417484,0.38087216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,1964,PARIL RIVER,CO,Y,53.48843102,-128.7659169,6,CO-30,400,646.070123417484,0.38087216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,1964,KILTUISH RIVER,CO,Y,53.32185974,-128.4666393,6,CO-30,1500,2422.76296281556,0.38087216,5047.10548009726,NA,3488.9147323706,1558.19074772667,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1033,1964,TSAYTIS RIVER,CO,N,53.24219345,-127.8752392,6,CO-30,75,121.138148140778,0.38087216,5047.10548009726,NA,3488.9147323706,1558.19074772667,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1034,1964,KEMANO RIVER,CO,N,53.48393942,-128.124811,6,CO-30,7500,12113.8148140778,0.38087216,10815.2260287798,NA,7476.24585507985,3338.9801737,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
1035,1964,WAHOO CREEK,CO,Y,53.49208146,-128.1191883,6,CO-30,25,40.3793827135927,0.38087216,2305.81533323465,NA,747.624585507985,1558.19074772667,NA,NA,NA,NA,0.71359,0.2864,NA,NA,NA
